Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.04,-0.01,0.09,-0.13,0.56,-0.37
0.03,0.01,0.07,-0.19,0.62,-0.44
0.01,0.01,0.11,0.0,0.13,-0.5
0.0,-0.01,0.04,0.25,-0.19,-0.5
-0.02,0.0,0.01,0.13,-0.25,-0.37
-0.03,0.0,0.03,-0.13,-0.19,-0.31
-0.04,-0.01,0.03,0.0,-0.13,-0.44
-0.02,-0.02,0.04,-0.06,0.19,-0.44
0.0,0.0,0.06,-0.31,0.81,-0.25
0.01,0.03,0.04,-0.44,0.62,-0.25
0.0,0.02,0.05,-0.37,0.06,-0.13
0.01,0.02,0.06,-0.31,-0.44,0.0
0.0,0.01,0.06,-0.44,-0.5,-0.06
0.02,0.03,0.04,-0.31,-0.37,-0.06
0.02,-0.01,0.05,-0.19,-0.19,-0.13
0.04,0.01,0.08,-0.13,0.13,-0.13
0.07,-0.01,0.06,0.0,0.19,-0.31
0.08,-0.03,0.08,-0.31,-0.44,-1.06
0.02,0.02,0.06,-0.31,-1.31,-2.12
-0.01,0.02,0.06,-0.19,-1.75,-1.94
-0.04,0.0,0.08,0.0,-1.31,-1.06
-0.01,-0.01,0.06,0.19,-0.75,-0.75
-0.01,0.02,0.01,0.0,-0.06,-0.69
0.01,0.02,0.05,-0.06,0.69,-0.75
0.0,0.01,0.02,-0.06,0.88,-0.44
0.0,0.0,0.05,-0.06,0.56,-0.44
0.04,0.02,0.08,-0.37,0.44,-0.56
0.05,0.06,0.06,-0.5,0.56,-0.56
0.02,0.04,0.07,-0.25,0.0,-0.44
0.01,0.0,0.05,0.06,-0.19,-0.31
0.01,0.0,0.05,-0.06,0.37,-0.56
0.0,0.0,0.07,-0.37,0.31,-0.62
0.02,0.0,0.05,-0.37,0.19,-0.81
-0.01,0.03,0.06,-0.5,0.13,-1.37
-0.01,0.03,0.03,-0.44,-0.13,-1.62
0.0,0.01,0.03,-0.37,-0.06,-1.31
-0.02,0.0,0.05,0.0,0.06,-0.94
0.0,0.03,0.05,0.25,0.25,-0.81
0.01,0.05,0.06,0.13,0.56,-0.69
0.0,0.03,0.02,-0.06,0.56,-0.62
-0.02,-0.01,0.09,0.0,0.44,-0.5
0.0,0.0,0.08,0.06,0.06,-0.5
0.0,0.0,0.07,-0.25,-0.06,-0.62
-0.01,-0.01,0.08,-0.31,-0.5,-0.81
-0.01,-0.01,0.05,-0.37,-1.06,-0.75
-0.01,-0.02,0.07,-0.69,-0.69,-0.81
-0.01,0.03,0.08,-0.69,-0.25,-0.56
0.0,0.01,0.07,-0.44,0.13,-0.31
0.01,-0.01,0.11,-0.13,-0.13,-0.19
-0.01,0.0,0.08,0.06,-0.25,-0.25
-0.01,0.0,0.05,0.0,-0.13,-0.37
0.02,0.0,0.1,0.25,-0.19,-0.31
0.0,0.02,0.09,0.19,-0.19,-0.5
-0.01,0.02,0.07,0.31,-0.62,-0.56
-0.01,0.0,0.03,0.31,-0.81,-0.44
0.0,0.0,0.04,0.37,-0.62,-0.5
0.0,0.02,0.07,0.37,-0.69,-0.56
-0.01,0.04,0.05,0.19,-0.69,-0.44
-0.02,0.0,0.03,0.13,-1.0,-0.25
-0.02,0.02,0.02,0.37,-1.0,-0.37
0.0,0.01,0.03,-0.13,-0.75,-0.37
-0.01,0.01,0.02,-0.25,-0.75,-0.13
0.0,0.0,0.03,-0.06,-0.94,-0.13
0.03,0.02,0.05,-0.13,-0.62,0.0
0.03,0.04,0.01,-0.37,-0.37,-0.19
0.0,0.04,0.03,-0.37,-0.37,0.13
0.0,-0.01,0.04,-0.19,-0.44,0.25
0.0,0.01,0.06,-0.19,-0.5,0.31
0.04,0.03,0.1,-0.25,-0.25,0.19
0.03,0.03,0.08,-0.19,-0.37,0.13
0.0,0.0,0.03,0.06,-0.88,0.13
0.02,0.02,0.03,0.25,-0.75,0.06
0.02,0.0,0.07,0.0,-0.13,0.0
0.0,0.01,0.06,0.06,-0.44,-0.06
-0.02,0.01,0.03,0.06,-0.62,-0.06
0.0,-0.01,0.03,0.19,-0.69,-0.06
-0.01,0.02,0.04,0.0,-0.56,0.0
-0.02,0.0,0.03,-0.06,-0.62,-0.06
-0.04,0.0,0.04,-0.13,-0.81,-0.06
0.01,0.0,0.03,-0.44,-0.25,0.13
-0.02,0.0,0.0,-0.62,0.0,0.06
0.0,0.0,0.02,-0.31,-0.19,0.31
0.01,0.0,0.09,-0.5,0.19,0.19
0.05,0.01,0.08,-0.62,0.44,0.25
0.04,0.04,0.05,-0.56,0.13,0.25
0.02,0.0,0.09,-0.31,-0.69,0.25
0.04,0.0,0.08,-0.25,-0.56,0.06
0.02,0.01,0.08,-0.31,-0.81,0.13
0.0,-0.01,0.08,-0.25,-1.06,0.19
0.01,0.0,0.05,0.19,-1.0,0.0
0.02,0.0,0.08,0.25,-0.81,-0.06
-0.02,0.0,0.05,0.19,-0.25,-0.13
0.0,0.01,0.07,0.06,0.0,-0.06
0.0,0.0,0.05,-0.06,-0.44,-0.19
0.0,0.02,0.07,-0.06,-0.13,-0.19
-0.01,0.01,0.0,-0.19,-0.44,-0.13
0.0,-0.01,0.04,-0.06,-0.37,-0.19
0.02,0.02,0.06,-0.25,-0.19,-0.19
0.02,0.02,0.03,-0.44,0.0,-0.19
0.01,0.0,0.09,-0.44,0.13,0.13
0.02,0.01,0.05,-0.19,-0.13,-0.06
